persona	stratum	task_idx	wc	wall_ms	output_tok_est	correct	output_snippet
nano	wc_16_30	609	18	2119	1	1	20
nano	wc_16_30	622	18	2098	1	1	9
nano	wc_16_30	635	18	2085	1	1	48
nano	wc_16_30	648	18	2090	1	1	36
nano	wc_16_30	661	18	2119	1	1	10
nano	wc_16_30	674	18	2087	1	1	75
nano	wc_16_30	687	18	2088	1	1	48
nano	wc_16_30	700	18	2581	1	1	126
nano	wc_16_30	713	18	2093	1	1	98
nano	wc_16_30	726	18	2653	1	1	56
nano	wc_16_30	739	18	2145	1	1	160
nano	wc_16_30	752	18	2607	1	1	117
nano	wc_16_30	765	18	2652	1	1	60
nano	wc_16_30	778	18	2125	1	1	190
nano	wc_31_60	801	33	2597	1	1	8
nano	wc_31_60	814	49	3203	1	1	34
nano	wc_31_60	827	43	2581	1	1	24
nano	wc_31_60	840	56	3106	1	1	14
nano	wc_31_60	853	48	3123	1	0	36
nano	wc_31_60	866	38	2619	1	1	30
nano	wc_31_60	879	50	2639	1	1	20
nano	wc_31_60	892	42	3129	1	0	38
nano	wc_31_60	905	36	3147	1	1	36
nano	wc_31_60	918	50	2595	1	0	18
nano	wc_31_60	931	42	2658	1	0	40
nano	wc_31_60	944	35	2655	1	1	42
nano	wc_31_60	957	55	3125	1	1	32
nano	wc_31_60	970	49	3256	1	0	46
nano	wc_31_60	983	33	3172	1	0	38
nano	wc_31_60	996	48	3188	1	1	38
nano	wc_31_60	1009	40	3662	1	0	56
nano	wc_31_60	1022	38	3116	1	0	34
nano	wc_31_60	1035	50	3192	1	1	44
nano	wc_31_60	1048	42	3728	1	1	12
nano	wc_31_60	1061	36	3276	1	1	51
nano	wc_31_60	1074	44	2583	1	1	36
nano	wc_31_60	1087	42	2607	1	0	15
nano	wc_31_60	1100	53	2634	1	0	54
nano	wc_31_60	1113	45	2108	1	0	51
nano	wc_31_60	1126	39	3144	1	1	30
nano	wc_31_60	1139	52	2091	1	1	69
nano	wc_31_60	1152	48	3117	1	0	60
nano	wc_31_60	1165	40	2645	1	1	39
nano	wc_31_60	1178	51	3101	1	0	66
nano	wc_61_100	1201	63	2134	1	1	12
nano	wc_61_100	1214	75	2634	1	0	34
nano	wc_61_100	1227	87	3141	1	0	28
nano	wc_61_100	1240	70	3183	1	1	26
nano	wc_61_100	1253	86	2579	1	1	20
nano	wc_61_100	1266	72	3100	1	0	38
nano	wc_61_100	1279	79	3632	1	0	34
nano	wc_61_100	1292	66	2597	1	1	34
nano	wc_61_100	1305	77	2627	1	0	22
nano	wc_61_100	1318	90	2644	1	0	42
nano	wc_61_100	1331	74	3592	1	0	36
nano	wc_61_100	1344	89	3102	1	0	34
nano	wc_61_100	1357	69	3081	1	1	36
nano	wc_61_100	1370	85	4630	1	0	46
nano	wc_61_100	1383	68	3134	1	0	34
nano	wc_61_100	1396	79	3609	1	0	36
nano	wc_61_100	1409	93	3123	1	1	33
nano	wc_61_100	1422	72	3112	1	1	24
nano	wc_61_100	1435	87	3100	1	0	57
nano	wc_61_100	1448	73	3100	1	0	66
nano	wc_61_100	1461	84	3585	1	0	33
nano	wc_61_100	1474	69	4119	1	1	36
nano	wc_61_100	1487	80	3089	1	0	69
nano	wc_61_100	1500	99	3586	1	0	60
nano	wc_61_100	1513	73	3101	1	0	51
nano	wc_61_100	1526	94	2582	1	0	51
nano	wc_61_100	1539	78	3625	1	0	81
nano	wc_61_100	1552	87	2595	1	0	66
nano	wc_61_100	1565	72	3599	1	0	57
nano	wc_61_100	1578	78	3081	1	1	36
nano	wc_101_200	1601	108	3652	1	0	6
nano	wc_101_200	1614	118	3667	1	0	6
nano	wc_101_200	1627	128	3086	1	0	8
nano	wc_101_200	1640	142	3614	1	0	12
nano	wc_101_200	1653	162	4131	1	0	14
nano	wc_101_200	1666	170	5104	1	0	14
nano	wc_101_200	1679	182	5158	1	0	14
nano	wc_101_200	1692	104	3618	1	0	16
nano	wc_101_200	1705	115	3117	1	1	28
nano	wc_101_200	1718	128	4097	1	0	22
nano	wc_101_200	1731	144	4650	1	0	28
nano	wc_101_200	1744	158	6258	1	0	31
nano	wc_101_200	1757	168	4692	1	0	34
nano	wc_101_200	1770	184	6179	1	0	37
nano	wc_101_200	1783	106	3714	1	0	32
nano	wc_101_200	1796	122	4732	1	0	25
nano	wc_101_200	1809	134	5231	1	1	34
nano	wc_101_200	1822	143	4768	1	1	37
nano	wc_101_200	1835	161	6777	1	0	30
nano	wc_101_200	1848	170	8323	1	0	35
nano	wc_101_200	1861	184	8432	1	0	38
nano	wc_101_200	1874	109	5786	1	0	37
nano	wc_101_200	1887	123	5835	1	0	18
nano	wc_101_200	1900	135	6266	1	0	14
nano	wc_101_200	1913	144	5215	1	0	18
nano	wc_101_200	1926	157	5744	1	0	22
nano	wc_101_200	1939	170	6279	1	0	26
nano	wc_101_200	1952	187	6698	1	0	26
nano	wc_101_200	1965	105	4688	1	0	34
nano	wc_101_200	1978	119	4719	1	0	50
mid	wc_5_15	1	5	2242	1	1	2
mid	wc_5_15	14	5	2131	1	1	15
mid	wc_5_15	27	5	2107	1	1	9
mid	wc_5_15	40	5	2144	1	1	22
mid	wc_5_15	53	5	2171	1	1	16
mid	wc_5_15	66	5	2147	1	1	10
mid	wc_5_15	79	5	2091	1	1	23
mid	wc_5_15	92	5	2147	1	1	17
mid	wc_5_15	105	5	2112	1	1	11
mid	wc_5_15	118	5	2099	1	1	24
mid	wc_5_15	131	5	2121	1	1	18
mid	wc_5_15	144	5	2150	1	1	12
mid	wc_5_15	157	5	2114	1	1	25
mid	wc_5_15	170	5	2104	1	1	19
mid	wc_5_15	183	5	2688	1	1	13
mid	wc_5_15	196	5	1579	1	1	26
mid	wc_5_15	209	7	2116	1	1	20
mid	wc_5_15	222	7	2187	1	1	12
mid	wc_5_15	235	7	1623	1	1	30
mid	wc_5_15	248	7	2103	1	1	54
mid	wc_5_15	261	7	2743	1	1	16
mid	wc_5_15	274	7	2125	1	1	45
mid	wc_5_15	287	7	1624	1	1	80
mid	wc_5_15	300	7	3171	1	1	121
mid	wc_5_15	313	5	2211	1	1	Vienna
mid	wc_5_15	326	6	2109	1	0	no
mid	wc_5_15	339	11	3185	1	1	30
mid	wc_5_15	352	11	2692	1	1	25
mid	wc_5_15	365	11	2664	1	1	29
mid	wc_5_15	378	11	3244	1	1	33
mid	wc_16_30	401	19	2764	1	1	22
mid	wc_16_30	414	19	2650	1	1	35
mid	wc_16_30	427	19	2158	1	1	29
mid	wc_16_30	440	19	3208	1	1	42
mid	wc_16_30	453	19	2642	1	1	36
mid	wc_16_30	466	19	3279	1	1	30
mid	wc_16_30	479	19	5405	1	1	43
mid	wc_16_30	492	19	2726	1	1	37
mid	wc_16_30	505	19	2687	1	1	31
mid	wc_16_30	518	19	2644	1	1	44
mid	wc_16_30	531	19	2737	1	1	38
mid	wc_16_30	544	19	2163	1	1	32
mid	wc_16_30	557	19	2666	1	1	45
mid	wc_16_30	570	19	2643	1	1	39
mid	wc_16_30	583	19	2687	1	1	33
mid	wc_16_30	596	19	5332	1	1	46
mid	wc_16_30	609	18	2787	1	1	20
mid	wc_16_30	622	18	3195	1	1	9
mid	wc_16_30	635	18	2695	1	1	48
mid	wc_16_30	648	18	4175	1	1	36
mid	wc_16_30	661	18	2638	1	1	10
mid	wc_16_30	674	18	3223	1	1	75
mid	wc_16_30	687	18	2642	1	1	48
mid	wc_16_30	700	18	3672	1	1	126
mid	wc_16_30	713	18	3194	1	1	98
mid	wc_16_30	726	18	2091	1	1	56
mid	wc_16_30	739	18	2615	1	1	160
mid	wc_16_30	752	18	2734	1	1	117
mid	wc_16_30	765	18	2668	1	1	60
mid	wc_16_30	778	18	2182	1	1	190
mid	wc_31_60	801	33	2680	1	1	8
mid	wc_31_60	814	49	3200	1	1	34
mid	wc_31_60	827	43	3702	1	1	24
mid	wc_31_60	840	56	3187	1	1	14
mid	wc_31_60	853	48	3710	1	0	36
mid	wc_31_60	866	38	2677	1	1	30
mid	wc_31_60	879	50	3184	1	1	20
mid	wc_31_60	892	42	2644	1	0	34
mid	wc_31_60	905	36	3243	1	1	36
mid	wc_31_60	918	50	3167	1	0	18
mid	wc_31_60	931	42	2679	1	0	40
mid	wc_31_60	944	35	2616	1	1	42
mid	wc_31_60	957	55	2688	1	1	32
mid	wc_31_60	970	49	3110	1	0	46
mid	wc_31_60	983	33	2121	1	0	38
mid	wc_31_60	996	48	2596	1	1	38
mid	wc_31_60	1009	40	2638	1	1	64
mid	wc_31_60	1022	38	2609	1	0	34
mid	wc_31_60	1035	50	3163	1	0	36
mid	wc_31_60	1048	42	3171	1	1	12
mid	wc_31_60	1061	36	2098	1	0	48
mid	wc_31_60	1074	44	2598	1	1	36
mid	wc_31_60	1087	42	2658	1	1	21
mid	wc_31_60	1100	53	2617	1	0	54
mid	wc_31_60	1113	45	2631	1	0	51
mid	wc_31_60	1126	39	2677	1	1	30
mid	wc_31_60	1139	52	3144	1	1	69
mid	wc_31_60	1152	48	3504	1	0	60
mid	wc_31_60	1165	40	3343	1	1	39
mid	wc_31_60	1178	51	4930	1	0	66
mid	wc_61_100	1201	63	3237	1	1	12
mid	wc_61_100	1214	75	3710	1	0	34
mid	wc_61_100	1227	87	3265	1	0	28
mid	wc_61_100	1240	70	4154	1	1	26
mid	wc_61_100	1253	86	3711	1	1	20
mid	wc_61_100	1266	72	4253	1	0	34
mid	wc_61_100	1279	79	3817	1	0	34
mid	wc_61_100	1292	66	3745	1	1	34
mid	wc_61_100	1305	77	4688	1	0	22
mid	wc_61_100	1318	90	3205	1	0	42
mid	wc_61_100	1331	74	3687	1	0	36
mid	wc_61_100	1344	89	3192	1	0	34
mid	wc_61_100	1357	69	3201	1	1	36
mid	wc_61_100	1370	85	3726	1	0	46
mid	wc_61_100	1383	68	3225	1	0	34
mid	wc_61_100	1396	79	3099	1	0	36
mid	wc_61_100	1409	93	3101	1	1	33
mid	wc_61_100	1422	72	3094	1	1	24
mid	wc_61_100	1435	87	3636	1	0	57
mid	wc_61_100	1448	73	3630	1	0	66
mid	wc_61_100	1461	84	5459	1	0	33
mid	wc_61_100	1474	69	2630	1	1	36
mid	wc_61_100	1487	80	2608	1	0	69
mid	wc_61_100	1500	99	4094	1	0	54
mid	wc_61_100	1513	73	2630	1	0	51
mid	wc_61_100	1526	94	4623	1	0	51
mid	wc_61_100	1539	78	3167	1	0	81
mid	wc_61_100	1552	87	3097	1	1	78
mid	wc_61_100	1565	72	3206	1	0	57
mid	wc_61_100	1578	78	3662	1	1	36
mid	wc_101_200	1601	108	3131	1	0	6
mid	wc_101_200	1614	118	3665	1	0	6
mid	wc_101_200	1627	128	3600	1	0	8
mid	wc_101_200	1640	142	4108	1	0	12
mid	wc_101_200	1653	162	5654	1	0	14
mid	wc_101_200	1666	170	3678	1	0	14
mid	wc_101_200	1679	182	5138	1	0	16
mid	wc_101_200	1692	104	3599	1	0	16
mid	wc_101_200	1705	115	3083	1	0	8
mid	wc_101_200	1718	128	3124	1	0	22
mid	wc_101_200	1731	144	4648	1	0	28
mid	wc_101_200	1744	158	5720	1	0	31
mid	wc_101_200	1757	168	5725	1	0	10
mid	wc_101_200	1770	184	4683	1	0	37
mid	wc_101_200	1783	106	3625	1	0	32
mid	wc_101_200	1796	122	3644	1	1	31
mid	wc_101_200	1809	134	4722	1	1	34
mid	wc_101_200	1822	143	4717	1	1	37
mid	wc_101_200	1835	161	4240	1	0	30
mid	wc_101_200	1848	170	5207	1	0	35
mid	wc_101_200	1861	184	5689	1	0	38
mid	wc_101_200	1874	109	3703	1	0	37
mid	wc_101_200	1887	123	4177	1	0	18
mid	wc_101_200	1900	135	4714	1	0	14
mid	wc_101_200	1913	144	4733	1	0	18
mid	wc_101_200	1926	157	4285	1	0	22
mid	wc_101_200	1939	170	5639	1	0	26
mid	wc_101_200	1952	187	6704	1	0	26
mid	wc_101_200	1965	105	3615	1	1	50
mid	wc_101_200	1978	119	5145	1	0	50
max	wc_5_15	1	5	17802	80	1	1 plus 1 equals 2. This is one of the most fundamental arithmetic operations in mathematics. It represents the basic con
max	wc_5_15	14	5	17788	77	1	1 plus 14 is equal to 15. To break it down further: - The number 1 is a single unit. - The number 14 consists of 1 ten a
max	wc_5_15	27	5	19890	82	1	2 plus 7 equals 9. To break it down further: - Starting with 2, when you add 7 to it, you move 7 steps forward on the nu
max	wc_5_15	40	5	15959	60	1	2 plus 20 is equal to 22. To break it down further: - You start with the number 2. - You add 20 to it. - The result is 2
max	wc_5_15	53	5	12239	51	1	3 plus 13 is equal to 16. To break it down further: - You start with the number 3. - You add the number 13 to it. - 3 +
max	wc_5_15	66	5	23822	113	1	4 plus 6 equals 10. To break it down further: - Starting with 4, if you add 1, you get 5. - Adding another 1 gets you to
max	wc_5_15	79	5	12641	45	1	4 plus 19 is equal to 23. To break it down step by step: 1. Start with 4. 2. Add 10 to 4, which gives you 14. 3. Now, ad
max	wc_5_15	92	5	9141	39	1	5 plus 12 equals 17. To break it down further: - You start with 5. - You add 12 to it. - 5 + 12 = 17. This is a basic ad
max	wc_5_15	105	5	16692	67	1	6 plus 5 equals 11. To break it down further: - Starting with 6, if you add 1, you get 7. - Adding another 1 gets you to
max	wc_5_15	118	5	8216	26	1	To solve the problem of adding 6 and 18, you simply combine the two numbers: 6 + 18 = 24 So, 6 plus 18 equals 24.
max	wc_5_15	131	5	11757	40	1	7 plus 11 equals 18. To break it down further: - Starting with 7, if you add 10, you get 17. - Then, adding the remainin
max	wc_5_15	144	5	12644	55	1	8 plus 4 equals 12. To break it down further: - Starting with 8 - Adding 4 to it You can visualize this as: - You have 8
max	wc_5_15	157	5	11705	43	1	8 plus 17 equals 25. To break it down step by step: 1. Start with 8. 2. Add 10 to 8, which gives you 18. 3. Now, add the
max	wc_5_15	170	5	8678	40	1	9 plus 10 equals 19. To break it down further: - Starting with 9 - Adding 10 to it You can think of it as moving 10 step
max	wc_5_15	183	5	12650	57	1	10 plus 3 is equal to 13. To break it down further: - You start with the number 10. - You then add 3 to it. - 10 + 3 = 1
max	wc_5_15	196	5	14683	57	1	10 plus 16 is 26. To break it down step by step: 1. Start with 10. 2. Add 16 to 10. You can think of it as: - Adding 10
max	wc_5_15	209	7	2089	5	1	2 times 10 is 20.
max	wc_5_15	222	7	2091	1	1	12
max	wc_5_15	235	7	1575	1	1	30
max	wc_5_15	248	7	2621	5	1	6 times 9 is 54.
max	wc_5_15	261	7	1579	1	1	16
max	wc_5_15	274	7	1607	1	1	45
max	wc_5_15	287	7	2589	5	1	10 times 8 is 80.
max	wc_5_15	300	7	1611	1	1	121
max	wc_5_15	313	5	1583	1	1	Vienna
max	wc_5_15	326	6	1581	1	0	no
max	wc_5_15	339	11	1597	1	1	30
max	wc_5_15	352	11	1583	1	1	25
max	wc_5_15	365	11	2089	1	1	29
max	wc_5_15	378	11	1579	1	1	33
max	wc_16_30	401	19	2112	1	1	22
max	wc_16_30	414	19	2079	1	1	35
max	wc_16_30	427	19	2076	1	1	29
max	wc_16_30	440	19	3815	1	1	42
max	wc_16_30	453	19	2086	1	1	36
max	wc_16_30	466	19	5109	10	1	The sum of the integers 14 and 16 is 30.
max	wc_16_30	479	19	3691	10	1	The sum of the integers 14 and 29 is 43.
max	wc_16_30	492	19	2605	1	1	37
max	wc_16_30	505	19	2801	1	1	31
max	wc_16_30	518	19	4693	10	1	The sum of the integers 16 and 28 is 44.
max	wc_16_30	531	19	2614	1	1	38
max	wc_16_30	544	19	2090	1	1	32
max	wc_16_30	557	19	5102	10	1	The sum of the integers 18 and 27 is 45.
max	wc_16_30	570	19	2151	1	1	39
max	wc_16_30	583	19	2087	1	1	33
max	wc_16_30	596	19	2602	1	1	46
max	wc_16_30	609	18	3140	1	1	20
max	wc_16_30	622	18	2117	1	1	9
max	wc_16_30	635	18	1595	1	1	48
max	wc_16_30	648	18	2096	1	1	36
max	wc_16_30	661	18	3100	1	1	10
max	wc_16_30	674	18	2582	1	1	75
max	wc_16_30	687	18	2632	1	1	48
max	wc_16_30	700	18	2625	1	1	126
max	wc_16_30	713	18	3126	1	1	98
max	wc_16_30	726	18	2162	1	1	56
max	wc_16_30	739	18	3682	1	1	160
max	wc_16_30	752	18	2819	1	1	117
max	wc_16_30	765	18	2583	1	1	60
max	wc_16_30	778	18	2638	1	1	190
max	wc_31_60	801	33	2086	1	1	8
max	wc_31_60	814	49	2591	1	1	34
max	wc_31_60	827	43	2590	1	1	24
max	wc_31_60	840	56	2617	1	1	14
max	wc_31_60	853	48	3117	1	0	32
max	wc_31_60	866	38	3161	1	1	30
max	wc_31_60	879	50	3201	1	1	20
max	wc_31_60	892	42	2600	1	0	34
max	wc_31_60	905	36	2081	1	0	30
max	wc_31_60	918	50	2077	1	0	18
max	wc_31_60	931	42	2085	1	0	40
max	wc_31_60	944	35	1618	1	1	42
max	wc_31_60	957	55	2074	1	1	32
max	wc_31_60	970	49	2081	1	0	46
max	wc_31_60	983	33	1586	1	0	38
max	wc_31_60	996	48	2084	1	1	38
max	wc_31_60	1009	40	2081	1	1	64
max	wc_31_60	1022	38	2083	1	0	42
max	wc_31_60	1035	50	2080	1	0	36
max	wc_31_60	1048	42	2085	1	1	12
max	wc_31_60	1061	36	2085	1	0	48
max	wc_31_60	1074	44	2085	1	1	36
max	wc_31_60	1087	42	2084	1	0	15
max	wc_31_60	1100	53	2079	1	0	54
max	wc_31_60	1113	45	2086	1	1	45
max	wc_31_60	1126	39	2085	1	1	30
max	wc_31_60	1139	52	2084	1	1	69
max	wc_31_60	1152	48	2085	1	0	60
max	wc_31_60	1165	40	2086	1	1	39
max	wc_31_60	1178	51	2582	1	0	66
max	wc_61_100	1201	63	2099	1	1	12
max	wc_61_100	1214	75	3608	1	0	34
max	wc_61_100	1227	87	3111	1	0	28
max	wc_61_100	1240	70	4203	1	1	26
max	wc_61_100	1253	86	3580	1	1	20
max	wc_61_100	1266	72	3625	1	0	34
max	wc_61_100	1279	79	3666	1	0	34
max	wc_61_100	1292	66	3597	1	1	34
max	wc_61_100	1305	77	3094	1	0	26
max	wc_61_100	1318	90	3146	1	0	42
max	wc_61_100	1331	74	3116	1	0	32
max	wc_61_100	1344	89	3644	1	0	66
max	wc_61_100	1357	69	3749	1	1	36
max	wc_61_100	1370	85	3085	1	0	50
max	wc_61_100	1383	68	2595	1	0	34
max	wc_61_100	1396	79	3083	1	0	36
max	wc_61_100	1409	93	4097	1	1	33
max	wc_61_100	1422	72	2584	1	1	24
max	wc_61_100	1435	87	3092	1	0	57
max	wc_61_100	1448	73	2595	1	0	66
max	wc_61_100	1461	84	4089	1	0	33
max	wc_61_100	1474	69	2642	1	1	36
max	wc_61_100	1487	80	2592	1	0	69
max	wc_61_100	1500	99	3075	1	0	54
max	wc_61_100	1513	73	3094	1	0	51
max	wc_61_100	1526	94	3110	1	0	51
max	wc_61_100	1539	78	3621	1	0	81
max	wc_61_100	1552	87	3714	1	0	66
max	wc_61_100	1565	72	3235	1	0	57
max	wc_61_100	1578	78	3654	1	1	36
max	wc_101_200	1601	108	3769	1	0	6
max	wc_101_200	1614	118	4111	1	0	6
max	wc_101_200	1627	128	5126	1	0	8
max	wc_101_200	1640	142	3627	1	0	12
max	wc_101_200	1653	162	5111	1	0	14
max	wc_101_200	1666	170	5599	1	0	14
max	wc_101_200	1679	182	6237	1	0	14
max	wc_101_200	1692	104	3197	1	0	16
max	wc_101_200	1705	115	4635	1	1	28
max	wc_101_200	1718	128	4692	1	0	22
max	wc_101_200	1731	144	4191	1	0	28
max	wc_101_200	1744	158	5726	1	0	31
max	wc_101_200	1757	168	5225	1	0	34
max	wc_101_200	1770	184	5212	1	0	37
max	wc_101_200	1783	106	3704	1	0	32
max	wc_101_200	1796	122	3617	1	1	31
max	wc_101_200	1809	134	4124	1	1	34
max	wc_101_200	1822	143	3703	1	1	37
max	wc_101_200	1835	161	4639	1	0	30
max	wc_101_200	1848	170	5171	1	0	37
max	wc_101_200	1861	184	5165	1	0	38
max	wc_101_200	1874	109	3722	1	0	37
max	wc_101_200	1887	123	4269	1	0	18
max	wc_101_200	1900	135	4629	1	0	14
max	wc_101_200	1913	144	3728	1	0	18
max	wc_101_200	1926	157	5646	1	0	22
max	wc_101_200	1939	170	4709	1	0	26
max	wc_101_200	1952	187	6765	1	0	26
max	wc_101_200	1965	105	4250	1	0	34
max	wc_101_200	1978	119	3755	1	0	38
